,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
875,2,1,1,0,0,0,1,0,4.0,1.0,337,1,0,0,-1.8,92.893,-46.2,1.291,5099.1,0
876,1,1,0,0,0,1,0,1,5.0,3.0,83,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
877,0,1,1,1,0,0,0,0,9.0,3.0,178,2,1,2,-1.1,94.601,-49.5,1.025,4963.6,1
878,2,1,0,0,0,0,0,0,3.0,3.0,252,1,1,1,-1.8,93.075,-47.1,1.365,5099.1,1
879,1,0,1,0,0,1,0,1,7.0,4.0,176,2,0,0,-2.9,92.201,-31.4,0.869,5076.2,0
880,2,1,0,1,0,1,0,0,3.0,2.0,612,1,0,0,-1.8,93.075,-47.1,1.445,5099.1,0
881,0,1,1,1,0,1,0,1,4.0,4.0,691,10,0,0,1.1,93.994,-36.4,4.864,5191.0,1
882,2,1,0,1,0,0,0,0,7.0,1.0,409,7,0,0,1.4,93.444,-36.1,4.966,5228.1,0
883,2,1,0,0,0,1,0,0,6.0,3.0,476,4,0,0,1.4,93.918,-42.7,4.963,5228.1,1
884,2,1,0,1,0,0,0,0,4.0,3.0,216,1,1,3,-1.8,93.876,-40.0,0.683,5008.7,1
885,0,1,0,1,1,1,1,0,7.0,2.0,212,9,0,0,1.4,93.444,-36.1,4.964,5228.1,0
886,2,1,0,1,0,1,0,0,4.0,2.0,69,2,0,0,-1.8,92.893,-46.2,1.334,5099.1,0
887,0,1,1,0,0,0,1,1,6.0,0.0,256,15,0,0,1.4,93.918,-42.7,4.96,5228.1,0
888,1,1,0,0,1,0,0,0,7.0,3.0,224,1,0,0,-1.7,94.027,-38.3,0.904,4991.6,0
889,1,0,1,0,0,0,0,0,7.0,1.0,388,4,0,0,1.4,93.444,-36.1,4.965,5228.1,1
890,2,1,0,1,0,0,0,0,3.0,1.0,721,4,0,0,-1.8,93.075,-47.1,1.453,5099.1,1
891,2,1,0,0,0,0,0,1,4.0,1.0,326,4,0,0,1.1,93.994,-36.4,4.856,5191.0,0
892,0,1,1,0,0,0,0,0,3.0,4.0,200,2,0,0,-1.8,93.075,-47.1,1.405,5099.1,0
893,2,1,1,0,0,0,1,0,4.0,0.0,49,1,0,0,-1.8,92.893,-46.2,1.299,5099.1,0
894,0,1,0,1,0,0,0,0,4.0,4.0,196,2,0,0,-1.8,92.893,-46.2,1.313,5099.1,0
895,2,1,0,1,0,1,0,0,3.0,3.0,342,3,0,0,-1.8,93.075,-47.1,1.365,5099.1,1
896,2,1,0,1,1,0,0,1,5.0,0.0,747,2,0,0,1.4,94.465,-41.8,4.865,5228.1,1
897,0,1,1,1,0,1,0,0,10.0,0.0,190,1,0,1,-0.1,93.2,-42.0,4.191,5195.8,0
898,2,1,1,1,0,1,0,0,4.0,4.0,763,1,0,0,-1.8,92.893,-46.2,1.313,5099.1,1
899,2,1,1,0,0,0,1,0,4.0,3.0,386,4,0,0,-1.8,92.893,-46.2,1.266,5099.1,0
900,0,1,1,1,1,0,0,1,4.0,0.0,407,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0
901,0,1,1,0,0,1,0,0,10.0,2.0,157,1,0,0,-0.1,93.2,-42.0,4.12,5195.8,0
902,2,1,0,0,1,1,0,0,6.0,3.0,199,1,0,0,1.4,93.918,-42.7,4.958,5228.1,0
903,0,1,0,0,0,0,0,0,9.0,3.0,509,1,0,0,-1.1,94.601,-49.5,0.987,4963.6,1
904,2,1,0,1,0,0,0,0,2.0,3.0,125,1,0,0,-1.8,93.369,-34.8,0.643,5008.7,0
905,2,1,0,1,0,1,0,0,10.0,2.0,296,1,0,1,-3.4,92.649,-30.1,0.716,5017.5,1
906,2,1,0,0,1,0,0,0,4.0,3.0,884,3,0,1,-1.8,92.893,-46.2,1.266,5099.1,1
907,0,1,0,0,0,0,1,0,4.0,1.0,515,1,0,1,-1.8,92.893,-46.2,1.291,5099.1,1
908,0,1,0,0,0,1,0,0,7.0,4.0,81,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0
909,2,1,0,0,0,1,1,1,4.0,0.0,82,2,0,1,-1.8,92.893,-46.2,1.299,5099.1,0
910,0,1,1,1,0,1,0,0,10.0,1.0,64,1,1,3,-3.4,92.649,-30.1,0.715,5017.5,1
911,2,1,1,0,0,0,0,1,4.0,2.0,408,1,0,0,1.1,93.994,-36.4,4.858,5191.0,0
912,2,1,1,1,0,0,0,1,5.0,4.0,819,2,0,0,1.4,94.465,-41.8,4.959,5228.1,0
913,2,1,0,1,0,1,0,0,10.0,1.0,358,1,0,0,-3.4,92.649,-30.1,0.72,5017.5,1
914,2,0,0,0,0,1,0,0,4.0,0.0,699,1,1,2,-1.8,93.876,-40.0,0.697,5008.7,1
915,2,1,0,0,0,1,0,1,5.0,3.0,1243,7,0,0,1.4,94.465,-41.8,4.958,5228.1,1
916,0,1,0,1,0,0,0,0,5.0,4.0,146,2,0,0,-2.9,92.963,-40.8,1.268,5076.2,1
917,0,1,0,0,0,1,1,0,10.0,3.0,426,2,0,0,-0.1,93.2,-42.0,4.076,5195.8,0
918,1,1,1,1,0,0,0,0,8.0,1.0,39,1,0,0,-3.4,92.379,-29.8,0.77,5017.5,0
919,2,1,1,1,0,1,0,0,6.0,0.0,125,5,0,0,1.4,93.918,-42.7,4.962,5228.1,0
920,2,1,0,1,0,1,0,0,6.0,2.0,337,1,0,0,1.4,93.918,-42.7,4.962,5228.1,0
921,0,1,1,1,0,1,1,0,7.0,0.0,245,7,0,0,1.4,93.444,-36.1,4.963,5228.1,0
922,1,0,1,0,0,1,0,0,8.0,1.0,288,3,0,0,-1.1,94.199,-37.5,0.881,4963.6,1
923,2,1,1,0,0,0,0,1,4.0,2.0,122,5,0,0,1.1,93.994,-36.4,4.856,5191.0,0
924,1,1,1,1,0,0,1,1,4.0,1.0,334,1,0,0,1.1,93.994,-36.4,4.856,5191.0,0
925,2,1,1,1,0,0,1,0,11.0,1.0,196,2,1,2,-3.0,92.713,-33.0,0.707,5023.5,1
926,2,1,0,0,1,1,0,0,4.0,3.0,983,4,0,0,-1.8,92.893,-46.2,1.327,5099.1,1
927,2,1,1,1,0,0,0,0,3.0,4.0,222,1,0,0,-1.8,93.075,-47.1,1.405,5099.1,0
928,1,0,1,0,0,0,0,0,9.0,1.0,242,1,0,2,-3.4,92.431,-26.9,0.742,5017.5,1
929,2,0,0,0,0,1,0,0,5.0,0.0,202,2,0,0,-2.9,92.963,-40.8,1.266,5076.2,1
930,2,1,1,0,1,1,1,1,4.0,4.0,1132,2,0,0,1.1,93.994,-36.4,4.855,5191.0,1
931,1,1,0,0,1,0,1,0,3.0,4.0,351,1,0,0,-1.8,93.075,-47.1,1.405,5099.1,0
932,2,1,0,1,0,0,0,0,10.0,4.0,331,2,0,0,-0.1,93.2,-42.0,4.021,5195.8,1
933,0,1,1,1,0,1,0,0,4.0,1.0,469,2,0,1,-1.8,92.893,-46.2,1.344,5099.1,0
934,1,0,0,0,1,1,0,0,11.0,0.0,321,3,1,1,-3.0,92.713,-33.0,0.715,5023.5,1
935,0,1,0,1,0,0,0,0,7.0,4.0,166,1,0,1,-1.7,94.027,-38.3,0.898,4991.6,0
936,0,1,1,0,0,1,1,0,6.0,1.0,396,1,1,2,-1.7,94.215,-40.3,0.797,4991.6,1
937,2,1,1,0,1,1,0,1,4.0,3.0,224,2,0,0,1.1,93.994,-36.4,4.855,5191.0,0
938,2,1,1,1,0,0,0,0,5.0,1.0,250,2,0,0,-2.9,92.963,-40.8,1.262,5076.2,1
939,2,1,0,1,0,0,0,0,7.0,2.0,1336,2,0,0,-2.9,92.201,-31.4,0.879,5076.2,1
940,1,1,1,1,0,1,0,0,4.0,1.0,640,1,0,0,-1.8,92.893,-46.2,1.266,5099.1,1
941,0,1,0,1,0,1,0,0,3.0,0.0,182,2,1,1,-1.8,93.749,-34.6,0.645,5008.7,1
942,2,1,1,1,0,1,0,0,4.0,0.0,638,2,0,0,-1.8,92.893,-46.2,1.244,5099.1,1
943,1,1,1,0,0,1,0,1,4.0,3.0,431,2,0,0,1.1,93.994,-36.4,4.86,5191.0,0
944,2,1,1,0,0,1,1,1,5.0,2.0,64,1,0,0,1.4,94.465,-41.8,4.959,5228.1,0
945,2,1,1,0,0,1,0,0,6.0,0.0,497,1,0,0,1.4,93.918,-42.7,4.96,5228.1,0
946,1,1,1,0,0,0,1,0,5.0,0.0,325,1,1,1,-1.7,94.055,-39.8,0.754,4991.6,1
947,0,1,1,0,0,0,0,1,4.0,2.0,108,6,0,0,1.1,93.994,-36.4,4.856,5191.0,0
948,1,0,1,0,0,1,0,0,8.0,1.0,206,1,0,0,-3.4,92.379,-29.8,0.788,5017.5,1
949,0,1,1,0,0,0,0,1,4.0,1.0,70,2,0,0,1.1,93.994,-36.4,4.856,5191.0,0
950,0,1,0,0,0,0,1,1,4.0,3.0,48,5,0,0,1.1,93.994,-36.4,4.86,5191.0,0
951,0,1,1,0,0,1,0,0,6.0,2.0,214,1,0,0,1.4,93.918,-42.7,4.957,5228.1,0
952,2,1,0,0,0,1,0,0,10.0,2.0,993,1,0,0,-0.1,93.2,-42.0,4.12,5195.8,1
953,2,1,0,0,0,0,0,1,4.0,2.0,260,1,0,0,1.1,93.994,-36.4,4.858,5191.0,0
954,2,1,0,0,0,1,0,0,6.0,1.0,158,5,0,0,1.4,93.918,-42.7,4.961,5228.1,0
955,1,0,1,1,0,0,0,0,9.0,3.0,133,1,1,1,-3.4,92.431,-26.9,0.733,5017.5,1
956,0,1,0,0,0,0,0,1,4.0,0.0,325,4,0,0,1.1,93.994,-36.4,4.857,5191.0,0
957,1,0,1,0,0,0,0,0,8.0,1.0,728,1,1,2,-1.1,94.199,-37.5,0.881,4963.6,1
958,0,1,1,0,0,0,0,0,10.0,2.0,1061,4,0,0,-0.1,93.2,-42.0,4.12,5195.8,1
959,1,1,0,0,0,1,0,1,4.0,2.0,543,2,0,0,1.1,93.994,-36.4,4.857,5191.0,1
960,0,1,0,0,0,1,0,0,6.0,0.0,72,2,0,0,1.4,93.918,-42.7,4.96,5228.1,0
961,2,1,1,0,0,1,0,0,4.0,4.0,1111,5,0,0,-1.8,92.893,-46.2,1.25,5099.1,1
962,2,1,1,1,0,1,0,1,5.0,1.0,775,3,0,0,1.4,94.465,-41.8,4.961,5228.1,1
963,2,1,0,1,0,0,1,0,7.0,1.0,1092,4,0,0,1.4,93.444,-36.1,4.966,5228.1,1
964,2,1,1,1,0,1,1,0,9.0,3.0,679,1,0,0,-3.4,92.431,-26.9,0.722,5017.5,0
965,0,1,0,1,0,0,0,0,5.0,0.0,177,1,0,0,-2.9,92.963,-40.8,1.26,5076.2,1
966,0,1,0,0,0,0,0,1,5.0,1.0,1363,7,0,0,1.4,94.465,-41.8,4.864,5228.1,1
967,1,0,1,1,0,1,0,0,7.0,2.0,239,2,0,1,-2.9,92.201,-31.4,0.879,5076.2,1
968,1,0,1,0,0,0,0,0,6.0,4.0,273,1,0,0,-1.7,94.215,-40.3,0.896,4991.6,0
969,2,0,1,0,0,1,0,0,4.0,1.0,762,3,0,0,-1.8,92.893,-46.2,1.344,5099.1,1
970,1,0,1,0,0,1,0,1,9.0,4.0,369,2,0,1,-1.1,94.601,-49.5,0.972,4963.6,1
971,2,0,1,0,0,1,0,0,3.0,3.0,753,1,0,0,-1.8,93.075,-47.1,1.365,5099.1,1
972,2,1,0,1,1,1,1,0,10.0,1.0,119,2,0,0,-0.1,93.2,-42.0,4.153,5195.8,0
973,0,1,1,1,0,1,0,0,7.0,0.0,1374,6,0,0,1.4,93.444,-36.1,4.965,5228.1,1
974,2,1,1,1,0,1,0,1,4.0,2.0,120,1,0,0,1.1,93.994,-36.4,4.858,5191.0,0
975,2,1,1,1,0,1,0,0,7.0,0.0,277,3,0,0,1.4,93.444,-36.1,4.965,5228.1,0
976,0,1,0,0,0,1,0,1,5.0,2.0,340,1,0,0,1.4,94.465,-41.8,4.959,5228.1,0
977,0,1,1,0,0,0,0,1,4.0,0.0,192,1,0,0,1.1,93.994,-36.4,4.858,5191.0,0
978,1,1,1,0,1,0,0,0,4.0,4.0,901,1,0,0,-1.8,92.893,-46.2,1.25,5099.1,1
979,2,1,1,1,0,1,0,0,6.0,1.0,249,2,0,0,1.4,93.918,-42.7,4.962,5228.1,0
980,0,1,1,1,0,0,1,0,7.0,2.0,92,4,0,0,1.4,93.444,-36.1,4.964,5228.1,0
981,0,1,1,0,1,1,0,0,6.0,0.0,574,1,0,0,1.4,93.918,-42.7,4.96,5228.1,1
982,2,1,0,1,0,1,0,0,5.0,2.0,313,2,0,0,-2.9,92.963,-40.8,1.26,5076.2,1
983,1,0,1,0,0,0,0,0,7.0,3.0,318,1,1,4,-1.7,94.027,-38.3,0.904,4991.6,1
984,0,1,1,1,0,0,0,0,7.0,4.0,115,4,0,0,1.4,93.444,-36.1,4.964,5228.1,0
985,0,1,0,0,1,0,0,0,4.0,2.0,364,2,0,0,-1.8,92.893,-46.2,1.281,5099.1,0
986,1,1,1,1,0,0,0,0,4.0,1.0,94,2,0,1,-1.8,92.893,-46.2,1.266,5099.1,0
987,1,1,1,0,1,0,0,1,5.0,4.0,552,1,0,0,1.4,94.465,-41.8,4.967,5228.1,0
988,0,1,0,1,0,1,0,0,5.0,3.0,310,1,0,0,-1.7,94.055,-39.8,0.742,4991.6,1
989,2,1,1,0,0,0,0,0,6.0,1.0,214,1,0,0,1.4,93.918,-42.7,4.962,5228.1,0
990,2,1,0,1,0,1,1,0,7.0,2.0,467,1,0,0,1.4,93.444,-36.1,4.964,5228.1,1
991,0,1,0,0,1,0,0,0,6.0,4.0,420,1,0,0,1.4,93.918,-42.7,4.957,5228.1,1
992,2,1,1,1,0,0,0,0,3.0,3.0,285,1,0,0,-1.8,93.075,-47.1,1.41,5099.1,1
993,0,1,1,1,0,0,0,0,7.0,3.0,407,2,0,0,1.4,93.444,-36.1,4.968,5228.1,0
994,2,1,0,1,0,1,0,0,2.0,4.0,227,1,0,0,-1.8,92.843,-50.0,1.726,5099.1,1
995,2,1,1,1,0,0,0,0,9.0,2.0,711,1,0,0,-1.1,94.601,-49.5,1.043,4963.6,1
996,0,1,0,1,0,1,0,0,3.0,3.0,834,1,0,0,-1.8,93.075,-47.1,1.365,5099.1,1
997,2,1,1,0,0,0,0,0,10.0,3.0,62,2,0,0,-0.1,93.2,-42.0,4.076,5195.8,0
998,0,1,0,1,0,1,0,0,6.0,0.0,140,1,1,2,-1.7,94.215,-40.3,0.793,4991.6,1
999,0,1,1,1,1,1,0,1,4.0,4.0,53,5,0,0,1.1,93.994,-36.4,4.864,5191.0,0
1000,0,1,1,0,1,1,1,0,6.0,0.0,140,4,0,0,1.4,93.918,-42.7,4.96,5228.1,0
1001,0,1,1,0,0,1,1,0,4.0,0.0,190,8,0,0,-1.8,92.893,-46.2,1.244,5099.1,0
1002,1,1,1,1,0,0,0,0,7.0,4.0,515,3,0,0,1.4,93.444,-36.1,4.963,5228.1,0
1003,1,0,1,1,0,1,0,0,7.0,0.0,147,3,0,0,1.4,93.444,-36.1,4.965,5228.1,0
1004,2,1,0,1,0,1,0,0,7.0,4.0,974,4,0,0,1.4,93.444,-36.1,4.964,5228.1,1
1005,0,1,1,0,0,1,1,1,5.0,3.0,677,3,0,0,1.4,94.465,-41.8,4.955,5228.1,1
1006,1,1,0,1,0,0,0,0,2.0,3.0,2486,1,0,0,-1.8,93.369,-34.8,0.654,5008.7,1
1007,2,1,0,0,0,0,0,0,4.0,3.0,350,1,0,0,-1.8,92.893,-46.2,1.266,5099.1,0
1008,1,1,1,0,0,0,0,0,9.0,2.0,252,2,1,2,-1.1,94.601,-49.5,0.985,4963.6,1
1009,2,0,0,1,0,0,0,0,7.0,2.0,180,1,1,3,-1.7,94.027,-38.3,0.9,4991.6,1
1010,0,1,1,0,1,0,1,0,6.0,3.0,8,16,0,0,1.4,93.918,-42.7,4.968,5228.1,0
1011,0,1,1,1,0,0,0,0,3.0,0.0,505,3,0,0,-1.8,93.075,-47.1,1.405,5099.1,0
1012,2,1,0,1,0,1,0,0,2.0,3.0,910,2,1,3,-1.8,93.369,-34.8,0.643,5008.7,1
1013,2,1,1,0,0,0,0,0,3.0,3.0,1034,2,0,0,-1.8,93.075,-47.1,1.365,5099.1,1
1014,2,0,0,0,1,0,0,0,4.0,1.0,53,2,0,0,-1.8,92.893,-46.2,1.291,5099.1,0
1015,0,1,0,0,0,1,0,0,9.0,1.0,386,1,0,0,-3.4,92.431,-26.9,0.737,5017.5,1
1016,1,1,1,0,1,1,1,1,5.0,4.0,136,13,0,0,1.4,94.465,-41.8,4.967,5228.1,0
1017,0,1,1,0,0,1,0,1,5.0,3.0,211,2,0,0,1.4,94.465,-41.8,4.958,5228.1,0
1018,0,1,0,1,0,1,0,1,5.0,3.0,541,17,0,0,1.4,94.465,-41.8,4.958,5228.1,1
1019,1,1,1,0,0,0,0,1,7.0,3.0,4199,3,0,0,1.4,93.444,-36.1,4.963,5228.1,1
1020,0,1,0,1,0,0,0,0,10.0,1.0,181,4,1,1,-3.4,92.649,-30.1,0.72,5017.5,1
1021,0,1,1,1,0,0,0,0,2.0,4.0,229,2,0,0,-1.8,92.843,-50.0,1.531,5099.1,1
1022,0,1,1,0,0,0,0,1,6.0,1.0,426,1,0,0,1.4,93.918,-42.7,4.955,5228.1,0
1023,1,0,1,1,0,0,0,0,2.0,1.0,177,1,0,1,-1.8,93.369,-34.8,0.655,5008.7,1
1024,0,1,1,0,1,1,0,0,4.0,3.0,386,3,0,0,-1.8,92.893,-46.2,1.266,5099.1,0
1025,1,1,1,0,0,1,0,0,10.0,1.0,180,1,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
1026,2,1,1,0,0,0,0,0,5.0,2.0,598,4,1,3,-1.7,94.055,-39.8,0.767,4991.6,1
1027,1,1,1,0,0,1,0,0,11.0,2.0,314,1,1,1,-3.0,92.713,-33.0,0.715,5023.5,1
1028,0,1,0,1,0,0,0,0,7.0,3.0,172,3,1,6,-1.7,94.027,-38.3,0.904,4991.6,1
1029,2,1,0,1,0,1,0,0,7.0,1.0,419,3,0,0,1.4,93.444,-36.1,4.968,5228.1,1
1030,1,1,1,1,0,1,0,1,4.0,1.0,118,1,0,0,1.1,93.994,-36.4,4.856,5191.0,0
1031,1,1,1,0,0,1,1,0,2.0,1.0,684,4,0,0,-1.8,92.843,-50.0,1.51,5099.1,0
1032,1,0,1,1,0,0,1,0,10.0,3.0,749,7,0,0,-3.4,92.649,-30.1,0.716,5017.5,1
1033,0,1,0,0,0,1,0,1,5.0,4.0,685,3,0,0,1.4,94.465,-41.8,4.967,5228.1,1
1034,2,0,0,1,0,1,0,0,7.0,2.0,651,1,1,3,-1.7,94.027,-38.3,0.9,4991.6,1
1035,1,1,1,0,1,0,0,0,4.0,4.0,830,1,0,1,-1.8,92.893,-46.2,1.25,5099.1,1
1036,0,1,0,1,0,1,0,0,7.0,4.0,64,2,0,0,1.4,93.444,-36.1,4.963,5228.1,0
1037,2,1,1,0,0,1,0,0,6.0,4.0,548,2,0,0,1.4,93.918,-42.7,4.959,5228.1,0
1038,2,1,0,1,0,1,0,0,7.0,0.0,343,2,0,1,-2.9,92.201,-31.4,0.861,5076.2,1
1039,2,1,0,0,1,0,0,1,5.0,1.0,641,2,0,0,1.4,94.465,-41.8,4.864,5228.1,0
1040,2,1,1,1,0,1,0,0,10.0,4.0,579,9,0,0,-0.1,93.2,-42.0,4.021,5195.8,1
1041,2,1,1,0,0,0,0,1,8.0,2.0,606,3,1,4,-1.1,94.199,-37.5,0.88,4963.6,1
1042,0,1,1,0,0,0,0,0,4.0,3.0,592,2,0,1,-1.8,92.893,-46.2,1.327,5099.1,0
1043,0,1,0,0,1,1,1,0,4.0,0.0,466,1,0,0,-1.8,92.893,-46.2,1.299,5099.1,1
1044,1,0,1,0,0,0,0,0,7.0,0.0,317,1,1,2,-1.7,94.027,-38.3,0.898,4991.6,1
1045,0,1,1,0,0,1,1,0,10.0,2.0,20,4,0,0,-0.1,93.2,-42.0,4.12,5195.8,0
1046,0,1,0,1,0,1,1,0,4.0,2.0,155,3,0,0,-1.8,92.893,-46.2,1.27,5099.1,1
1047,0,0,1,1,1,0,0,1,8.0,3.0,1405,1,1,2,-1.1,94.199,-37.5,0.879,4963.6,1
1048,1,1,1,0,0,1,0,0,3.0,0.0,104,4,0,0,-1.8,93.075,-47.1,1.405,5099.1,0
1049,1,1,0,0,1,1,0,0,3.0,3.0,198,1,0,0,-1.8,93.075,-47.1,1.41,5099.1,0
1050,2,1,1,0,0,1,0,0,3.0,3.0,827,1,0,1,-1.8,93.075,-47.1,1.41,5099.1,0
1051,2,1,1,0,1,1,0,1,4.0,2.0,466,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0
1052,0,1,1,0,0,1,1,1,4.0,0.0,673,2,0,0,1.1,93.994,-36.4,4.857,5191.0,1
1053,0,1,1,0,1,1,0,1,4.0,3.0,282,1,0,0,1.1,93.994,-36.4,4.86,5191.0,0
1054,0,1,0,0,0,0,0,0,8.0,1.0,108,2,1,1,-3.4,92.379,-29.8,0.788,5017.5,1
1055,1,0,1,1,0,1,0,1,4.0,2.0,199,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
1056,0,1,1,0,0,1,0,0,10.0,4.0,408,3,0,0,-0.1,93.2,-42.0,4.021,5195.8,0
1057,0,1,1,0,1,0,0,1,4.0,1.0,27,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0
1058,2,1,0,0,0,0,0,0,7.0,0.0,366,2,0,0,-2.9,92.201,-31.4,0.861,5076.2,0
1059,2,1,0,0,0,0,1,0,6.0,1.0,141,2,0,0,1.4,93.918,-42.7,4.962,5228.1,0
1060,1,1,1,1,0,0,0,0,2.0,1.0,231,1,1,2,-1.8,93.369,-34.8,0.646,5008.7,1
1061,0,1,0,1,0,1,0,1,4.0,4.0,141,2,0,0,1.1,93.994,-36.4,4.859,5191.0,0
1062,2,1,0,1,0,0,0,0,5.0,0.0,138,3,0,0,-2.9,92.963,-40.8,1.281,5076.2,1
1063,2,1,0,1,0,1,0,0,6.0,3.0,543,1,0,0,1.4,93.918,-42.7,4.968,5228.1,0
1064,2,1,0,1,0,0,1,1,4.0,1.0,3,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0
1065,0,1,1,0,0,1,0,1,4.0,2.0,179,1,0,0,1.1,93.994,-36.4,4.858,5191.0,0
1066,1,1,1,1,0,0,0,0,7.0,2.0,54,6,0,0,1.4,93.444,-36.1,4.967,5228.1,0
1067,0,1,1,1,1,0,0,1,4.0,0.0,677,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0
1068,2,1,1,0,0,1,0,0,6.0,4.0,45,2,0,0,1.4,93.918,-42.7,4.963,5228.1,0
1069,0,1,1,0,1,1,0,0,6.0,2.0,448,2,0,0,1.4,93.918,-42.7,4.963,5228.1,0
1070,0,1,1,1,0,1,0,1,4.0,3.0,414,1,1,2,-1.8,93.876,-40.0,0.683,5008.7,1
1071,2,1,0,1,0,1,0,0,4.0,1.0,85,8,0,0,-1.8,92.893,-46.2,1.344,5099.1,0
1072,1,1,1,0,0,0,1,0,10.0,1.0,118,2,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
1073,0,1,0,1,0,0,0,1,4.0,1.0,1015,1,0,0,1.1,93.994,-36.4,4.856,5191.0,1
1074,0,1,1,1,0,0,0,0,7.0,2.0,120,1,0,1,-2.9,92.201,-31.4,0.879,5076.2,0
1075,2,1,0,0,0,1,0,0,6.0,4.0,784,1,0,0,1.4,93.918,-42.7,4.962,5228.1,1
1076,1,0,1,1,0,1,0,0,9.0,3.0,411,1,0,1,-1.1,94.601,-49.5,1.025,4963.6,1
1077,0,1,1,0,0,1,0,0,2.0,3.0,53,3,0,0,-1.8,92.843,-50.0,1.757,5099.1,0
1078,0,1,1,0,1,0,0,1,5.0,3.0,1149,2,0,0,1.4,94.465,-41.8,4.866,5228.1,1
1079,1,0,1,0,0,0,0,0,7.0,0.0,348,1,0,0,-2.9,92.201,-31.4,0.861,5076.2,1
1080,2,1,0,0,0,0,0,1,6.0,1.0,802,11,0,0,1.4,93.918,-42.7,4.961,5228.1,1
1081,2,1,0,0,0,1,0,0,4.0,2.0,262,1,0,1,-1.8,92.893,-46.2,1.281,5099.1,0
1082,0,1,0,0,1,0,0,1,5.0,0.0,349,2,0,0,1.4,94.465,-41.8,4.96,5228.1,0
1083,0,1,0,0,0,0,0,0,4.0,4.0,78,1,0,1,-1.8,92.893,-46.2,1.25,5099.1,0
1084,1,1,0,1,1,0,0,0,6.0,3.0,384,3,0,0,1.4,93.918,-42.7,4.968,5228.1,0
1085,2,1,1,1,0,0,1,1,5.0,0.0,232,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
1086,0,1,1,0,1,1,0,0,4.0,4.0,611,5,0,0,-1.8,92.893,-46.2,1.25,5099.1,1
1087,2,1,0,1,0,1,0,1,3.0,2.0,220,1,0,0,-1.8,93.075,-47.1,1.405,5099.1,0
1088,1,1,1,1,0,1,0,1,4.0,3.0,209,3,0,0,1.1,93.994,-36.4,4.855,5191.0,0
1089,2,1,1,0,0,0,0,0,10.0,3.0,1598,4,0,0,-0.1,93.2,-42.0,4.076,5195.8,1
1090,2,1,1,0,0,0,0,0,6.0,1.0,100,11,0,0,1.4,93.918,-42.7,4.961,5228.1,0
1091,0,1,1,0,0,0,0,0,7.0,2.0,91,2,0,0,1.4,93.444,-36.1,4.967,5228.1,0
1092,0,1,0,1,1,1,0,0,7.0,3.0,191,1,0,0,1.4,93.444,-36.1,4.963,5228.1,0
1093,2,1,1,1,0,0,0,1,7.0,3.0,201,1,1,2,-1.7,94.027,-38.3,0.899,4991.6,1
1094,0,1,1,1,0,0,0,1,10.0,3.0,172,2,0,0,-0.1,93.2,-42.0,4.076,5195.8,0
1095,0,1,0,0,0,1,0,1,6.0,1.0,287,1,0,0,1.4,93.918,-42.7,4.962,5228.1,0
1096,0,1,1,0,0,0,0,0,2.0,2.0,396,2,0,0,-1.8,92.843,-50.0,1.778,5099.1,1
1097,0,1,0,1,0,1,0,0,7.0,1.0,837,2,0,0,1.4,93.444,-36.1,4.968,5228.1,1
1098,0,1,1,0,1,1,1,1,5.0,1.0,825,1,0,0,1.4,94.465,-41.8,4.864,5228.1,0
1099,2,1,0,1,0,0,1,0,7.0,3.0,173,3,0,0,1.4,93.444,-36.1,4.968,5228.1,0
1100,2,1,0,0,0,1,1,0,10.0,2.0,300,1,0,0,-0.1,93.2,-42.0,4.12,5195.8,0
1101,2,1,0,1,0,0,0,0,3.0,4.0,149,1,0,0,-1.8,93.075,-47.1,1.405,5099.1,1
1102,1,1,0,0,0,0,0,1,6.0,0.0,9,1,0,1,-1.7,94.215,-40.3,0.793,4991.6,0
1103,1,1,0,0,0,0,0,1,4.0,1.0,470,1,0,0,1.1,93.994,-36.4,4.856,5191.0,1
1104,2,1,1,0,0,0,0,0,7.0,3.0,738,1,0,0,-2.9,92.201,-31.4,0.873,5076.2,1
1105,2,1,0,0,0,1,0,0,10.0,3.0,276,1,0,1,-0.1,93.2,-42.0,4.076,5195.8,1
1106,2,1,1,1,0,0,0,1,4.0,2.0,402,1,0,0,1.1,93.994,-36.4,4.859,5191.0,0
1107,1,0,1,0,0,1,0,0,3.0,0.0,194,1,0,0,-1.8,93.075,-47.1,1.405,5099.1,1
1108,0,1,1,0,0,1,0,0,3.0,2.0,1032,3,0,2,-1.8,93.075,-47.1,1.445,5099.1,1
1109,0,1,1,0,0,0,0,0,4.0,4.0,132,5,0,1,-1.8,92.893,-46.2,1.25,5099.1,0
